"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"268243";"2";"2010";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81326258000346";"POSTO GALO LTDA.";"116648";"2010-05-21";;"156.02"
"268244";"2";"2010";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81326258000346";"POSTO GALO LTDA.";"118134";"2010-05-25";;"127.4"
"268230";"1";"2010";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04121556000197";"RESTAURANTE LINDACAP";"041842";"2010-05-01";;"452"
"257124";"1";"2010";"3";"OSMAR DIAS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"76773118000114";"BANCA BOM JESUS";"7288";"2010-03-30";;"685.2"
"257044";"1";"2010";"3";"OSMAR DIAS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"06184695000195";"CAPOZZI & DANTAS PAPELARIA";"10365";"2010-03-03";;"18"
"257043";"1";"2010";"3";"OSMAR DIAS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"06184695000195";"CAPOZZI & DANTAS PAPELARIA";"10364";"2010-03-03";;"49.2"
"257042";"2";"2010";"3";"OSMAR DIAS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"85487858000185";"GLOBAL SERVIÇOS DE CORREIOS";"6965";"2010-03-02";;"28.7"
"257041";"2";"2010";"3";"OSMAR DIAS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"85487858000185";"GLOBAL SERVIÇOS DE CORREIOS";"1667";"2010-03-02";;"31.5"
"257046";"1";"2010";"3";"OSMAR DIAS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"82246067000175";"HF INFORMÁTICA LTDA";"0832";"2010-03-03";;"413"
"257090";"1";"2010";"3";"OSMAR DIAS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"76535764032185";"BRASIL TELECOM S/A";"1003000785654";"2010-03-23";;"636.68"
"257089";"1";"2010";"3";"OSMAR DIAS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"76535764032185";"BRASIL TELECOM S/A";"1003000875740";"2010-03-23";;"1213.49"
"257093";"1";"2010";"3";"OSMAR DIAS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"04368898000106";"COPEL DISTRIBUIÇÃO";"001933724";"2010-03-23";;"57.72"
"257092";"1";"2010";"3";"OSMAR DIAS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"33530486000129";"EMBRATEL";"000022967";"2010-03-23";;"41.49"
"257091";"1";"2010";"3";"OSMAR DIAS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"33530486000129";"EMBRATEL";"000029365";"2010-03-23";;"87.79"
"257052";"1";"2010";"3";"OSMAR DIAS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"84922681000135";"NET PARANA";"75953";"2010-03-05";;"105.06"
"257104";"1";"2010";"3";"OSMAR DIAS";"Divulgação da atividade parlamentar";"07131817000148";"FASE/2 CONSULT. PUBLICIDADE";"166";"2010-03-25";;"4500"
"257062";"2";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08222174000100";"AMANDA COM. COMBUSTIVEIS";"015393";"2010-03-12";;"100"
"257106";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06259317000123";"AUTO POSTO";"96847";"2010-03-25";;"111.11"
"257059";"2";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09203116000100";"AUTO POSTO BIG LTDA";"245574";"2010-03-10";;"43"
"281577";"4";"2010";"6";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"000199375";"2010-06-08";;"12.09"
"281578";"4";"2010";"6";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"000199376";"2010-06-08";;"28.89"
"281576";"4";"2010";"6";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"000199374";"2010-06-08";;"82.57"
"281582";"3";"2010";"6";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"COND. ED. MIRAGE TOWER";;"2010-06-20";;"218.57"
"281585";"3";"2010";"6";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"COND. EDIFICIO MIRAGE TOWER";;"2010-06-20";;"109.82"
"281586";"3";"2010";"6";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"COND. EDIFICIO MIRAGE TOWER";;"2010-06-20";;"109.82"
"281583";"3";"2010";"6";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"COND. EDIFICIO MIRAGE TOWER";;"2010-06-20";;"205.26"
"281584";"3";"2010";"6";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"COND. EDIFICIO MIRAGE TOWER";;"2010-06-20";;"252.98"
"281575";"4";"2010";"6";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03420926000639";"GVT LTDA.";"0068056190-0";"2010-06-19";;"1038.37"
"281581";"3";"2010";"6";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"79417093000104";"ILHAMAR EMP. IMOBILIARIOS LTDA.";"8000000000007883-4";"2010-06-17";;"2198.2"
"281580";"4";"2010";"6";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04206050014645";"TIM CELULAR S.A.";"451496211";"2010-06-14";;"350.85"
"281589";"4";"2010";"6";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04206050014645";"TIM CELULAR S.A.";"441399606";"2010-06-15";;"326.09"
"281579";"1";"2010";"6";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"85396638000146";"SETOR 1 MATERIAIS DE ESCRITÓRIO LTDA.";"045692";"2010-06-28";;"161.2"
"281567";"1";"2010";"6";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04654574000134";"AIRAM BRASILIA HOTEL";"2213";"2010-06-23";;"334"
"281574";"1";"2010";"6";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81338568000119";"AUTO POSTO SERRAMAR LTDA.";"157814";"2010-06-28";;"1612"
"281587";"1";"2010";"6";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83262923000149";"DIMAS COMERCIO DE AUTOMOVEIS LTDA.";"463502";"2010-06-30";;"2031"
"281588";"1";"2010";"6";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83262923000149";"DIMAS COMÉRCIO DE AUTOMÓVEIS LTDA.";"463469";"2010-06-30";;"4171"
"281590";"1";"2010";"6";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09109567001732";"GOLDEN TULIP BRASILIA ALVORADA HOTEL";"010493";"2010-06-17";;"325.35"
"281572";"2";"2010";"6";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08980472000160";"IM COMERCIO DE COMBUSTÍVEIS";"003828";"2010-06-05";;"143.11"
"257122";"2";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04692210000149";"AUTO POSTO MODELO LTDA";"193438";"2010-03-28";;"67.01"
"257125";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"78289055000150";"AUTO POSTO TS LTDA";"2058";"2010-03-30";;"1944.69"
"257076";"2";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04351362000188";"AUTO POSTO VILA NOVA";"004936";"2010-03-15";;"50.03"
"257050";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07922424000152";"CHURRASC. ALTO DA GLORIA";"13171";"2010-03-04";;"272.8"
"257088";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03582610000139";"CHURRASCARIA CURITIBANA";"56966";"2010-03-22";;"319.11"
"257053";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"85038172000107";"CHURRASCARIA ESTRELA DO SUL";"87816";"2010-03-05";;"104.06"
"257123";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08433852000184";"CHURRASCARIA SABOR GAUCHO";"3343";"2010-03-30";;"20"
"257057";"3";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04442387000197";"CONDOMINIO GOLDEN BUSINESS ";"5060310";"2010-03-10";;"279.55"
"257117";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"76070689000192";"DELFIM S/A";"23061";"2010-03-27";;"130"
"257116";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"76070689000192";"DELFIM S/A";"23060";"2010-03-27";;"130"
"257115";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"76070689000192";"DELFIM S/A";"23058";"2010-03-27";;"130"
"257111";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"76070689000192";"DELFIM S/A";"23059";"2010-03-27";;"130"
"257060";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10309096000128";"DELICAT'S PANIFICADORA";"009284";"2010-03-11";;"18"
"257107";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04272080000195";"ESMERALDA HOTELARIA LTDA";"27666";"2010-03-26";;"107.8"
"257108";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04272080000195";"ESMERALDA HOTELARIA LTDA";"27667";"2010-03-26";;"107.8"
"257109";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04272080000195";"ESMERALDA HOTELARIA LTDA";"27668";"2010-03-26";;"107.8"
"257110";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04272080000195";"ESMERALDA HOTELARIA LTDA";"27669";"2010-03-26";;"107.8"
"257071";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09600058000140";"ESTAÇÃO MINEIRA";"3945";"2010-03-15";;"60"
"257054";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08938097000190";"ESTACIONAMENTO EURO LTDA";"7323";"2010-03-08";;"120"
"257103";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01411951000116";"ESTE É MEL ";"3024";"2010-03-25";;"12.2"
"257061";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04857888000134";"FAZ RESTAURANTE LANCHONETE";"3586";"2010-03-11";;"260.48"
"257049";"2";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"73368011000100";"FLORIDA COM. COMBUSTIVEIS";"184387";"2010-03-04";;"99.02"
"257051";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00294265000140";"FREE PARK ESTACIONAMENTO";"12789";"2010-03-05";;"4.5"
"281570";"2";"2010";"6";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83646984002404";"POSTO ANGELONI & CIA LTDA.";"202665";"2010-06-15";;"148"
"281571";"2";"2010";"6";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00376885000128";"POSTO BERTAMONI LTDA.";"188106";"2010-06-06";;"117"
"281573";"2";"2010";"6";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"72202971000125";"POSTO CAMARÃO LTDA.";"360247";"2010-06-01";;"115.45"
"281568";"2";"2010";"6";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"72202971000125";"POSTO CAMARÃO LTDA.";"364219";"2010-06-18";;"104"
"281569";"2";"2010";"6";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81326258000346";"POSTO GALO LTDA.";"126559";"2010-06-24";;"150"
"281566";"3";"2010";"6";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"23945990149";"Sebastião José Batista";;"2010-06-22";;"40"
"287034";"1";"2010";"7";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"183232";"2010-07-29";;"12.09"
"287035";"1";"2010";"7";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"183233";"2010-07-29";;"17.99"
"287033";"1";"2010";"7";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"183231";"2010-07-29";;"75.77"
"287030";"4";"2010";"7";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"000002332018";"2010-07-30";;"22.84"
"287031";"4";"2010";"7";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"000002332022";"2010-07-30";;"23.23"
"287032";"4";"2010";"7";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"000002332024";"2010-07-30";;"70.13"
"287022";"1";"2010";"7";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07756548000105";"COMPNET";"0009";"2010-07-15";;"228"
"287043";"3";"2010";"7";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"COND. ED. MIRAGE TOWER";;"2010-07-29";;"109.82"
"287042";"3";"2010";"7";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"COND. ED. MIRAGE TOWER";;"2010-07-29";;"109.82"
"287040";"3";"2010";"7";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"COND. ED. MIRAGE TOWER";;"2010-07-29";;"205.26"
"287041";"3";"2010";"7";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"COND. ED. MIRAGE TOWER";;"2010-07-29";;"252.98"
"287039";"3";"2010";"7";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"COND. MIRAGE TOWER";;"2010-07-29";;"218.57"
"287046";"4";"2010";"7";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03420926000639";"GLOBAL VILLAGE TELECOM LTDA.";"00694923670";"2010-07-19";;"1045.35"
"287044";"3";"2010";"7";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"79417093000104";"ILHAMAR EMP. IMOBILIARIOS LTDA.";"8000000000080359";"2010-07-06";;"2198.2"
"287045";"4";"2010";"7";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04206050014645";"TIM CELULAR SA";"465565764";"2010-07-22";;"340.41"
"257064";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02645436000163";"GALPÃO NELORE";"084478";"2010-03-12";;"377.15"
"257047";"2";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"75047266000199";"GASOL COM. DERIV. PETROLEO";"032730";"2010-03-03";;"60"
"257087";"2";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"75047266000199";"GASOL COMERCIO DE PETROLEO";"033350";"2010-03-22";;"162.5"
"257066";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04473411000155";"HOTEL FAZENDA CARRO DE BOI";"1020";"2010-03-13";;"99"
"257067";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04473411000155";"HOTEL FAZENDA CARRO DE BOI";"1021";"2010-03-13";;"99"
"257068";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04473411000155";"HOTEL FAZENDA CARRO DE BOI";"1022";"2010-03-13";;"99"
"257069";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04473411000155";"HOTEL FAZENDA CARRO DE BOI";"1023";"2010-03-13";;"99"
"257065";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04473411000155";"HOTEL FAZENDA CARRO DE BOI";"1024";"2010-03-13";;"99"
"257119";"1";"2010";"3";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06001659000149";"L G HOTELARIA LTDA";"17000";"2010-03-28";;"135"
